Gene stable ID,Gene start (bp),Gene end (bp),Chromosome/scaffold name,Strand,UniProtKB/Swiss-Prot ID
ENSG00000131778,147242641,147295766,1,1,Q86WJ1
ENSG00000183386,37996770,38005606,1,-1,Q13643
ENSG00000204060,41361922,41383590,1,1,A8MYZ6
ENSG00000127129,41478775,41484673,1,-1,P20800
ENSG00000186501,27322145,27336400,1,1,Q9H0R3
ENSG00000162688,99850084,99924023,1,1,P35573
ENSG00000143452,150698060,150720888,1,-1,Q86X24
ENSG00000187980,20161253,20177424,1,-1,Q5R387
ENSG00000162543,20186085,20196048,1,1,Q96LJ8
ENSG00000142632,16197854,16212609,1,-1,Q8IW93
ENSG00000183520,38009258,38024824,1,1,Q9Y3A2
ENSG00000186207,152510844,152512177,1,1,Q5TCM9
ENSG00000172456,59296638,59810647,1,1,Q96C11
ENSG00000143624,153728067,153774808,1,1,Q68E01
ENSG00000143363,151008420,151035713,1,1,Q86TP1
ENSG00000185668,38044611,38046794,1,-1,Q03052
ENSG00000158816,20290919,20354894,1,1,Q5TIE3
ENSG00000026751,160739057,160754821,1,1,Q9NQ25
ENSG00000076258,171314208,171342084,1,1,P31512
ENSG00000137947,88852932,88891944,1,-1,Q00403
ENSG00000117305,23801885,23838620,1,-1,P35914
ENSG00000204178,25430858,25500209,1,1,Q8N5G2
ENSG00000143554,153774354,153780157,1,1,Q5K4L6
ENSG00000163131,150730196,150765957,1,-1,P25774
ENSG00000241563,10449719,10451902,1,1,O00230
ENSG00000175279,10430443,10442809,1,1,Q8N2Z9
ENSG00000074964,17539835,17697874,1,1,Q9HCE6
ENSG00000169509,152514502,152516010,1,1,Q9UGL9
ENSG00000185966,152565654,152566772,1,-1,Q5T5B0
ENSG00000162616,77979175,78017964,1,1,Q9UDY4
ENSG00000163202,152579381,152580504,1,-1,Q9BYE3
ENSG00000244057,152600662,152601086,1,1,Q5T5A8
ENSG00000187238,152613811,152614098,1,1,Q5TA77
ENSG00000137960,77979542,78138449,1,1,Q8TF65
ENSG00000163909,39624153,39639945,1,-1,Q9NQ87
ENSG00000122224,160796074,160828261,1,1,Q9HBG7
ENSG00000116981,39659121,39672038,1,-1,Q9BXI3
ENSG00000197056,35059786,35115859,1,1,Q5SVZ6
ENSG00000116983,39678648,39691689,1,-1,Q9UM19
ENSG00000162545,20482391,20486220,1,-1,Q7Z7J9
ENSG00000090432,20499448,20508161,1,-1,Q969V5
ENSG00000183114,20552439,20555010,1,1,Q6ZT52
ENSG00000163141,151036570,151047600,1,1,Q7Z465
ENSG00000185962,152622834,152623103,1,-1,Q5TA76
ENSG00000158825,20588948,20618908,1,1,P32320
ENSG00000187223,152663396,152664659,1,1,Q5TA82
ENSG00000142765,27342020,27353937,1,1,Q8IYJ3
ENSG00000187180,152675295,152676574,1,1,Q5TA81
ENSG00000083444,11934205,11975538,1,1,Q02809
ENSG00000142700,50417550,50423500,1,-1,Q96SC8
ENSG00000122420,78303884,78539749,1,1,P43088
ENSG00000117523,171485551,171593511,1,1,Q9Y520
ENSG00000198952,156249224,156282825,1,-1,Q9UPR3
ENSG00000159455,152686123,152687401,1,1,O14633
ENSG00000187173,152698364,152699442,1,1,Q5TA79
ENSG00000187170,152708160,152709491,1,1,Q5TA78
ENSG00000158828,20633455,20651511,1,1,Q9BXM7
ENSG00000198854,152719522,152720470,1,1,Q5T750
ENSG00000203786,152759561,152762052,1,1,Q5T749
ENSG00000179163,23845077,23868294,1,-1,P04066
ENSG00000214114,38862964,38874105,1,-1,Q99417
ENSG00000134216,111290862,111320566,1,1,Q9BZP6
ENSG00000240386,152776372,152776728,1,1,Q5T754
ENSG00000244038,20651767,20661544,1,-1,P39656
ENSG00000188822,23870526,23913362,1,-1,P34972
ENSG00000143387,150796208,150808323,1,-1,P43235
ENSG00000132881,16231700,16237162,1,-1,Q9BU20
ENSG00000131233,38874451,38881587,1,-1,P57773
ENSG00000158315,38885807,38941799,1,-1,Q9NX52
ENSG00000188859,166057426,166166969,1,-1,Q5VT40
ENSG00000116954,38838198,38859823,1,-1,Q9HB90
ENSG00000127124,41506365,42035925,1,-1,Q5T1R4
ENSG00000189266,23959109,23963462,1,1,Q9NPJ4
ENSG00000186226,152786214,152788426,1,1,Q5T753
ENSG00000172155,152796751,152798181,1,1,Q5T752
ENSG00000197084,152804835,152806628,1,-1,Q5T751
ENSG00000044012,42153421,42155824,1,1,Q16661
ENSG00000197273,42162691,42164718,1,-1,Q02747
ENSG00000162783,181088712,181092899,1,1,Q5VY09
ENSG00000279132,16733952,16734461,1,-1,P0DMU3
ENSG00000279132,16733952,16734461,1,-1,P0DMU5
ENSG00000237847,16673003,16673512,1,1,P0DMU3
ENSG00000237847,16673003,16673512,1,1,P0DMU4
ENSG00000099290,50067888,50133506,10,1,Q641Q2
ENSG00000204149,49982190,50010499,10,1,Q5VW22
ENSG00000197889,14959439,14988050,10,1,Q5JSS6
ENSG00000165868,116671192,116849741,10,-1,O43301
ENSG00000138326,78033760,78056812,10,1,P62847
ENSG00000107807,101130505,101137789,10,1,P31314
ENSG00000107643,48306639,48439360,10,1,P45983
ENSG00000182022,124007666,124093607,10,-1,Q7LFX5
ENSG00000108219,80454166,80533123,10,1,Q8NG11
ENSG00000183605,119140767,119165667,10,-1,Q6P4A7
ENSG00000165629,7788129,7807815,10,1,P36542
ENSG00000166189,102065390,102068038,10,1,Q86YV9
ENSG00000185009,74120255,74151063,10,-1,Q9Y2T2
ENSG00000176769,131092391,131311721,10,-1,Q5VWI1
ENSG00000148483,17752252,17800868,10,1,Q5W0B7
ENSG00000107537,13277796,13302412,10,-1,O14832
ENSG00000265190,47460162,47484158,10,-1,P13928
ENSG00000096717,67884669,67918390,10,1,Q96EB6
ENSG00000187908,122560665,122643736,10,1,Q9UGM3
ENSG00000107614,17142254,17202054,10,-1,O14717
ENSG00000198739,66926006,67099830,10,1,Q86VH5
ENSG00000183230,65912518,67696169,10,-1,Q9UI47
ENSG00000148516,31318495,31529814,10,1,P37275
ENSG00000166033,122461525,122514908,10,1,Q92743
ENSG00000151651,133262403,133276868,10,-1,P78325
ENSG00000154493,126424997,126670446,10,-1,Q96M02
ENSG00000165879,97319267,97321915,10,1,Q92837
ENSG00000178372,5498697,5499555,10,-1,Q9NZT1
ENSG00000075073,69403903,69416867,10,-1,P21452
ENSG00000178363,5524009,5526771,10,1,P27482
ENSG00000181274,97332497,97334709,10,-1,O75474
ENSG00000077150,102394110,102402529,10,1,Q00653
ENSG00000108176,67796665,67838166,10,-1,Q9UKB3
ENSG00000108239,94402504,94535930,10,1,O60347
ENSG00000119969,94501434,94613905,10,1,Q9NRZ9
ENSG00000107872,102419189,102423136,10,1,Q9H469
ENSG00000059915,102402617,102421539,10,-1,A5PKW4
ENSG00000107560,118004916,118046603,10,-1,Q7L804
ENSG00000148660,73812501,73874591,10,-1,Q13555
ENSG00000187164,116881482,117126586,10,-1,A0MZ66
ENSG00000099250,33177492,33336262,10,-1,O14786
ENSG00000178217,80537902,80646560,10,1,Q5SQS7
ENSG00000148700,109996368,110135565,10,1,Q9UEY8
ENSG00000120029,101845599,102056193,10,-1,Q5T2E6
ENSG00000170788,80336105,80356755,10,-1,Q8WWB3
ENSG00000188611,50182778,50248610,10,-1,Q9NR71
ENSG00000070748,49609095,49665104,10,1,P28329
ENSG00000177291,35605410,35608935,10,1,Q96KN9
ENSG00000133661,79937740,79982614,10,-1,P35247
ENSG00000203805,120456954,120589855,10,1,Q5VZY2
ENSG00000176986,73744384,73772161,10,1,P53992
ENSG00000121898,123706207,123940267,10,-1,Q8N436
ENSG00000165752,132207492,132331847,10,-1,Q86UX6
ENSG00000177791,73631654,73641757,10,-1,Q9NP98
ENSG00000165632,7818504,8016627,10,1,Q5VWG9
ENSG00000188613,119029716,119033732,10,1,Q8WY41
ENSG00000138152,122271306,122338162,10,1,Q32M84
ENSG00000148444,22315974,22320308,10,1,Q9UBI1
ENSG00000197142,112374018,112428380,10,1,Q9ULC5
ENSG00000107566,100150094,100188334,10,-1,O75477
ENSG00000187134,4963253,4983283,10,1,Q04828
ENSG00000138286,73168166,73244504,10,1,Q96BN6
ENSG00000107959,3137728,3172841,10,-1,Q5JRX3
ENSG00000186188,93566665,93604480,10,1,Q5NUL3
ENSG00000197321,29457338,29736781,10,-1,O95425
ENSG00000107554,99875577,100009919,10,-1,Q6XZF7
ENSG00000151893,118674167,118755249,10,-1,Q86Y37
ENSG00000122359,80150889,80205572,10,-1,P50995
ENSG00000241058,18545561,18659285,10,-1,Q8TEA1
ENSG00000148814,132332154,132379918,10,1,Q9C0I9
ENSG00000188385,132104671,132184809,10,1,Q5VZ66
ENSG00000107815,100987367,100994401,10,1,Q96RR1
ENSG00000166275,102854223,102864961,10,1,Q96B45
ENSG00000166343,73423579,73433561,10,-1,Q4VC12
ENSG00000171224,69630251,69633599,10,1,Q96D05
ENSG00000170324,48153088,48274870,10,-1,Q68DX3
ENSG00000108039,109864766,109923553,10,-1,Q9NQW7
ENSG00000198873,119207589,119459742,10,1,P34947
ENSG00000156110,74151185,74709303,10,1,P55263
ENSG00000122861,73909177,73917497,10,1,P00749
ENSG00000204152,49942033,49974850,10,1,Q5SRD1
ENSG00000197444,49734643,49762379,10,-1,Q9ULD0
ENSG00000177283,35638249,35642278,10,-1,Q9H461
ENSG00000165650,117277274,117375467,10,-1,Q8NEN9
ENSG00000095794,35126791,35212958,10,1,Q03060
ENSG00000166167,101354033,101557321,10,1,Q9Y297
ENSG00000197771,119829404,119892556,10,-1,Q9BTE3
ENSG00000138336,68560656,68694482,10,1,Q8NFU7
ENSG00000171307,97446131,97457370,10,1,Q969W1
ENSG00000107438,95237572,95291024,10,-1,O00151
ENSG00000119950,110207605,110287365,10,1,P50539
ENSG00000108018,106573663,107164534,10,-1,Q8WY21
ENSG00000122378,80407829,80437115,10,1,Q9BRX8
ENSG00000151224,80271820,80289684,10,-1,Q00266
ENSG00000107833,101781325,101783413,10,-1,O75607
ENSG00000148513,37125788,37384111,10,1,Q9BXX3
ENSG00000107831,101770130,101780369,10,-1,P55075
ENSG00000165606,49364181,49396016,10,-1,A6NNA5
ENSG00000187021,116590385,116609175,10,1,P54315
ENSG00000065809,14518557,14774897,10,-1,Q9H098
ENSG00000107518,115093365,115948992,10,1,Q5VV63
ENSG00000107581,119033670,119080823,10,-1,Q14152
ENSG00000198408,101784443,101818465,10,-1,O60502
ENSG00000165669,118297930,118342328,10,-1,Q9H8W3
ENSG00000189129,80131682,80145359,10,1,Q5JTB6
ENSG00000165424,79382325,79445627,10,-1,Q8N2G6
ENSG00000182645,116324428,116380029,10,1,P0C7W6
ENSG00000107954,103493979,103592552,10,1,O76050
ENSG00000183128,103472804,103479240,10,-1,Q86XJ0
ENSG00000185933,103453387,103458888,10,-1,Q8IU99
ENSG00000138172,103446786,103452402,10,-1,Q9HA72
ENSG00000165633,49014245,49115509,10,-1,Q8IW00
ENSG00000120008,120851175,120909524,10,1,Q9BZH6
ENSG00000175029,124984317,125161170,10,-1,P56545
ENSG00000065154,124397303,124418976,10,-1,P04181
ENSG00000156398,102714538,102743492,10,1,Q96NB2
ENSG00000166197,102152176,102163871,10,1,Q14978
ENSG00000176171,131966455,131982013,10,-1,Q12983
ENSG00000108187,68282660,68333049,10,-1,P30039
ENSG00000175470,131900644,131959834,10,1,Q66LE6
ENSG00000214435,102869516,102901899,10,1,Q9HBK9
ENSG00000134470,5943639,5978187,10,-1,Q13261
ENSG00000075891,100735603,100829941,10,1,Q02962
ENSG00000148702,113550837,113589602,10,1,Q14520
ENSG00000254636,122454653,122457352,10,1,P0C7Q2
ENSG00000156395,104641101,105265235,10,1,Q9UPU3
ENSG00000151923,119571802,119597029,10,-1,Q01085
ENSG00000186862,101007683,101031157,10,-1,Q9H5P4
ENSG00000107902,124461834,124617888,10,1,Q9H008
ENSG00000065621,104268873,104304945,10,1,Q9H4Y5
ENSG00000035403,73995193,74121363,10,1,P18206
ENSG00000178645,49679651,49710261,10,1,Q8N6V4
ENSG00000152455,14878820,14904315,10,1,Q9H5I1
ENSG00000108175,79069035,79316528,10,1,Q9ULJ6
ENSG00000019995,124942123,124988189,10,1,Q9UGI0
ENSG00000134453,6088987,6117457,10,1,Q96I25
ENSG00000122912,68477999,68527474,10,-1,P16260
ENSG00000119912,92451684,92574076,10,-1,P14735
ENSG00000204175,46549044,46555530,10,-1,O60269
ENSG00000264230,46375627,46537864,10,1,Q5VT79
ENSG00000148688,90871716,90908553,10,1,P78346
ENSG00000138182,89701610,89774939,10,1,Q96Q89
ENSG00000120051,104353764,104455090,10,1,Q5T655
ENSG00000120049,101825974,101843920,10,-1,Q9NS61
ENSG00000187714,49610301,49612720,10,1,Q16572
ENSG00000138162,121989174,122254545,10,1,O95359
ENSG00000198728,102107560,102120453,10,-1,Q86U70
ENSG00000165646,117241093,117279430,10,1,Q05940
ENSG00000148704,117128521,117138301,10,-1,Q5SQQ9
ENSG00000151657,7750962,7787981,10,-1,O60870
ENSG00000170370,117542444,117549546,10,1,Q04743
ENSG00000133678,80078646,80092557,10,1,Q8TBM7
ENSG00000172538,49131154,49134008,10,-1,A6NMN3
ENSG00000185267,14819250,14838575,10,-1,Q49AH0
ENSG00000166169,101578882,101588270,10,-1,Q9UGP5
ENSG00000165832,114938193,114977676,10,1,Q8WWH5
ENSG00000107819,101031234,101041244,10,1,Q9BWM7
ENSG00000229544,124445239,124450184,10,-1,Q9UD57
ENSG00000188816,123148122,123150672,10,1,A2RU54
ENSG00000136738,17644125,17715914,10,1,Q92783
ENSG00000119906,100912569,100965136,10,1,Q8IX21
ENSG00000119979,119104086,119137984,10,1,Q8TCE6
ENSG00000152463,15032227,15073852,10,1,Q9NV23
ENSG00000225830,49455368,49539538,10,-1,Q03468
ENSG00000225830,49455368,49539538,10,-1,Q8N328
ENSG00000175535,116545931,116567855,10,1,P16233
ENSG00000173915,103389041,103396466,10,-1,Q96IX5
ENSG00000148798,103277163,103290351,10,1,Q16352
ENSG00000107816,100996618,101007836,10,1,Q9BRK4
ENSG00000043591,114044056,114046908,10,1,P08588
ENSG00000204130,68341107,68407294,10,-1,Q8WXA3
ENSG00000065618,104031286,104086002,10,-1,Q9UMD9
ENSG00000176244,15077523,15088776,10,-1,Q8N6N7
ENSG00000108010,130136399,130184521,10,1,O76003
ENSG00000107957,103594027,103855543,10,-1,Q5TCZ1
ENSG00000188620,123135962,123137741,10,1,A6NHT5
ENSG00000151474,13643706,14462142,10,-1,Q9P2Q2
ENSG00000186766,127737235,127741186,10,1,Q6ZQN5
ENSG00000204172,47501854,47523638,10,-1,Q5VTM2
ENSG00000138115,95036772,95069497,10,-1,P10632
ENSG00000148824,133394094,133421307,10,1,Q9BT17
ENSG00000068383,132537820,132783480,10,1,Q14642
ENSG00000196233,96832282,96995959,10,1,Q96JN0
ENSG00000148841,104309698,104338404,10,-1,Q8IWB1
ENSG00000197748,104129888,104232362,10,-1,Q8NDM7
ENSG00000148840,102132994,102150331,10,1,Q5VV67
ENSG00000222047,73909969,73922777,10,-1,Q5SWW7
ENSG00000227345,49818279,49970203,10,-1,Q86W56
ENSG00000197467,69801931,69964275,10,1,Q5TAT6
ENSG00000148773,128096659,128126385,10,-1,P46013
ENSG00000171206,102644496,102658407,10,1,Q9BZR9
ENSG00000179988,122954381,122997513,10,1,Q8IV42
ENSG00000156384,104122058,104126385,10,1,Q86XK3
ENSG00000107485,8053604,8075198,10,1,P23771
ENSG00000107938,125719515,125764143,10,1,Q3B7T1
ENSG00000148606,77969251,78029545,10,-1,O14802
ENSG00000169129,114294824,114404756,10,-1,Q8N4X5
ENSG00000154478,123666355,123694607,10,1,Q8NDV2
ENSG00000120616,32267751,32378798,10,-1,Q9H2F5
ENSG00000133665,80344745,80368073,10,1,Q96IM9
ENSG00000228570,79841358,79850878,10,1,B1AL46
ENSG00000175018,125576522,125683144,10,-1,Q5VZQ5
ENSG00000151553,114821744,114899832,10,1,Q5W0V3
ENSG00000165672,119167703,119178833,10,-1,P30048
ENSG00000119973,118589989,118595699,10,-1,P49683
ENSG00000138311,62374192,62672011,10,1,Q70YC5
ENSG00000138311,62374192,62672011,10,1,Q70YC4
ENSG00000203780,125896539,126009592,10,1,Q8TC84
ENSG00000197177,133070929,133131675,10,1,Q86SQ6
ENSG00000178462,5393098,5404830,10,-1,A6NHL2
ENSG00000165983,16436943,16513745,10,1,Q96BW5
ENSG00000154485,125766453,125775821,10,-1,Q8N119
ENSG00000107672,121957088,121975217,10,-1,Q9NXX6
ENSG00000151655,7703269,7749520,10,1,P19823
ENSG00000134452,5890203,5937594,10,1,Q8NFZ0
ENSG00000086475,13317424,13348298,10,-1,P49903
ENSG00000165322,31805404,31928876,10,-1,Q8IWW6
ENSG00000122882,73130155,73169055,10,-1,O95905
ENSG00000213551,73183362,73248862,10,-1,Q8WXX5
ENSG00000136754,26746593,26861087,10,-1,Q8IZP0
ENSG00000148834,104235356,104267459,10,1,P78417
ENSG00000107669,121740421,121928801,10,-1,O95260
ENSG00000204161,49154725,49188585,10,-1,Q5T292
ENSG00000166171,101570560,101609668,10,1,Q9BVM2
ENSG00000148835,103367967,103389065,10,1,Q15542
ENSG00000107651,119892711,119944658,10,1,Q9Y6Y8
ENSG00000165816,114239330,114291513,10,1,Q5GFL6
ENSG00000165996,17589032,17617377,10,-1,B0YJ81
ENSG00000188316,116849512,116911788,10,1,A6NNW6
ENSG00000203837,116427867,116477957,10,1,Q17RR3
ENSG00000042286,70098223,70132934,10,-1,Q9BRQ8
ENSG00000076685,103088017,103193306,10,-1,P49902
ENSG00000151640,132186900,132205776,10,1,O14531
ENSG00000055950,100969458,100987515,10,-1,Q8N983
ENSG00000198924,113834725,113854383,10,-1,Q6PJP8
ENSG00000108100,35247025,35572669,10,1,Q8ND76
ENSG00000152457,14897359,14954432,10,-1,Q96SD1
ENSG00000065675,6427143,6580301,10,-1,Q04759
ENSG00000188199,79703227,79714681,10,1,A6NNL0
ENSG00000150093,32900319,33005792,10,-1,P05556
ENSG00000108094,35008551,35090642,10,-1,Q13617
ENSG00000107758,73436428,73496024,10,-1,P16298
ENSG00000148498,34109560,34815325,10,-1,Q8TEW0
ENSG00000171794,133230274,133231558,10,1,Q5T230
ENSG00000183621,30820207,31031937,10,-1,Q7Z4V0
ENSG00000165863,116663696,116670264,10,-1,Q8WW14
ENSG00000235376,103245887,103248016,10,1,Q2QD12
ENSG00000148908,119499828,119542708,10,-1,O43665
ENSG00000154473,123154277,123170467,10,1,O43684
ENSG00000186795,117197489,117210299,10,1,Q7Z418
ENSG00000066468,121478334,121598458,10,-1,P21802
ENSG00000198879,7158624,7411486,10,-1,Q5VUG0
ENSG00000172586,73782047,73783652,10,1,Q96BP2
ENSG00000107821,101061841,101068131,10,1,Q96I82
ENSG00000151929,119651370,119677819,10,1,O95817
ENSG00000134460,6010689,6062325,10,-1,P01589
ENSG00000183049,12349482,12835545,10,1,Q8IU85
ENSG00000026103,88990582,89015785,10,1,P25445
ENSG00000249860,55599303,55600041,10,1,P0CJ72
ENSG00000107863,24583609,24723668,10,-1,Q5T5U3
ENSG00000181192,12068972,12123225,10,1,Q96HY7
ENSG00000180525,649948,669581,10,1,Q8N8Z3
ENSG00000151240,274190,689668,10,-1,Q9Y2E4
ENSG00000148719,72332830,72355230,10,-1,Q9NXW2
ENSG00000187522,14838164,14871741,10,1,Q0VDF9
ENSG00000156521,70137981,70146676,10,-1,Q2T9J0
ENSG00000065613,103967201,104029233,10,1,Q9H2G2
ENSG00000165383,48909483,48914232,10,-1,Q8N456
ENSG00000128805,48446034,48656265,10,-1,Q7Z5H3
ENSG00000189319,124619292,124744269,10,-1,Q14153
ENSG00000138346,68414064,68472121,10,-1,P51530
ENSG00000148482,17951839,18043292,10,1,Q504Y0
ENSG00000185303,79555852,79560402,10,-1,Q8IWL1
ENSG00000148843,103396648,103446292,10,1,Q14690
ENSG00000166507,73801911,73811798,10,-1,P52849
ENSG00000099284,70052796,70112280,10,1,Q9P0M6
ENSG00000203791,124748149,124791870,10,-1,Q5JPI9
ENSG00000214655,73785582,73801797,10,1,A7E2V4
ENSG00000170525,6144934,6254644,10,1,Q16875
ENSG00000138136,101226195,101229794,10,-1,P52954
ENSG00000156113,76869601,77638369,10,-1,Q12791
ENSG00000166317,73644881,73663803,10,-1,Q9H987
ENSG00000165995,18140677,18541869,10,1,Q08289
ENSG00000260314,17809344,17911170,10,1,P22897
ENSG00000177354,49299193,49327487,10,1,Q711Q0
ENSG00000060339,68721012,68792377,10,1,Q8IX12
ENSG00000096746,68331174,68343191,10,1,P31942
ENSG00000165626,13438484,13528974,10,-1,Q8N7W2
ENSG00000130649,133520406,133561220,10,1,P05181
ENSG00000057608,5765223,5842132,10,-1,P50395
ENSG00000165841,94762624,94853260,10,1,P33261
ENSG00000099282,69451473,69507669,10,1,O95858
ENSG00000181915,62804857,62808483,10,1,Q96SZ5
ENSG00000148826,132783179,132786052,10,-1,Q9C056
ENSG00000165476,63521363,63625123,10,1,Q6NUK4
ENSG00000223601,22208814,22210021,10,-1,P0CF75
ENSG00000152464,15097180,15139818,10,1,P78345
ENSG00000136750,26216307,26304558,10,1,Q05329
ENSG00000138160,92593286,92655395,10,1,P52732
ENSG00000165568,4786629,4848062,10,1,Q96JD6
ENSG00000095777,25934267,26212527,10,1,Q8NEV4
ENSG00000198060,92291163,92353964,10,1,Q9NX47
ENSG00000173239,88802730,88820546,10,1,Q5VYY2
ENSG00000165730,68827541,68895432,10,1,Q6ZVD7
ENSG00000107789,87504875,87553460,10,1,Q9UNW1
ENSG00000148426,11823339,11872277,10,1,Q86WR7
ENSG00000179133,23201916,23344845,10,-1,Q8IYJ2
ENSG00000152782,89579497,89645572,10,-1,Q8TE04
ENSG00000128815,48684876,48982956,10,1,Q6ZS81
ENSG00000108179,79347469,79355337,10,1,P30405
ENSG00000198825,119726097,119829278,10,1,Q9Y2H2
ENSG00000172650,73674285,73698159,10,-1,A6NIR3
ENSG00000138347,68106117,68212017,10,1,Q86TC9
ENSG00000138279,73375101,73414076,10,-1,P20073
ENSG00000173124,95194200,95228928,10,1,Q6P461
ENSG00000170759,32009010,32056431,10,-1,P33176
ENSG00000134461,5861617,5889906,10,-1,Q6P6B7
ENSG00000189090,47487219,47491693,10,-1,B3EWG4
ENSG00000189090,47487219,47491693,10,-1,B3EWG6
ENSG00000122852,79610939,79615455,10,1,Q8IWL2
ENSG00000165660,124801785,124836670,10,1,Q15018
ENSG00000099204,114431113,114685003,10,-1,O14639
ENSG00000148842,102918293,103090221,10,1,Q9H8M5
ENSG00000165813,114120862,114174220,10,-1,Q7Z3E2
ENSG00000265763,47365496,47384273,10,-1,Q96MN9
ENSG00000108242,94683621,94736190,10,1,P33260
ENSG00000099194,100347124,100364834,10,1,O00767
ENSG00000178473,5365009,5374692,10,1,Q969E3
ENSG00000156510,69220303,69267559,10,1,Q2TB90
ENSG00000119927,112149864,112215377,10,-1,Q9HCL2
ENSG00000188916,127135426,127196158,10,-1,Q6ZSG2
ENSG00000148634,67921899,68075348,10,-1,Q5GLZ8
ENSG00000148481,15778170,15860520,10,-1,Q9H8M7
ENSG00000213341,100188298,100229619,10,-1,O15111
ENSG00000107829,101610664,101695295,10,-1,P57775
ENSG00000253626,79512601,79516440,10,1,Q6IS14
ENSG00000151892,116056925,116273467,10,-1,P56159
ENSG00000156374,103302796,103351134,10,-1,Q9BYE7
ENSG00000196968,73772291,73780251,10,1,Q495W5
ENSG00000216937,32446140,32882874,10,1,Q96M83
ENSG00000095627,114179270,114232304,10,1,Q9BXT4
ENSG00000165806,113679162,113730907,10,1,P55210
ENSG00000108001,129835283,129963841,10,-1,Q9H4W6
ENSG00000107960,103882542,103918205,10,-1,Q9H668
ENSG00000075826,100486642,100519864,10,-1,Q9NQW1
ENSG00000203772,133420666,133424572,10,-1,Q5BIV9
ENSG00000265203,47348371,47357875,10,1,P10745
ENSG00000107611,16823964,17129831,10,-1,O60494
ENSG00000151532,112446998,112818744,10,1,Q96AJ9
ENSG00000107949,125823546,125853695,10,1,Q9P287
ENSG00000095464,93612588,93666010,10,1,P51160
ENSG00000138207,93591687,93601744,10,-1,P02753
ENSG00000138180,93496632,93529092,10,1,Q53EZ4
ENSG00000122862,69088106,69104811,10,1,P10124
ENSG00000023839,99782732,99852192,10,1,Q92887
ENSG00000120549,23694746,24547848,10,1,Q5T5P2
ENSG00000150201,43371642,43376335,10,1,P59646
ENSG00000148832,133379234,133391694,10,1,Q6QHF9
ENSG00000138161,122832149,122850793,10,-1,Q86UP6
ENSG00000187122,96998038,97185920,10,-1,O75093
ENSG00000213390,97222173,97292673,10,-1,Q14CB8
ENSG00000108231,93757809,93806272,10,1,O95970
ENSG00000107796,88935074,88991339,10,-1,P62736
ENSG00000184719,88273864,88584530,10,-1,Q5VYX0
ENSG00000165732,68956128,68985073,10,1,Q9NR30
ENSG00000138138,87751512,87841343,10,-1,Q8NBU5
ENSG00000198682,87659613,87747705,10,1,O95340
ENSG00000122863,71964365,72013564,10,1,Q7LGC8
ENSG00000119943,98383565,98415184,10,-1,Q8N2H3
ENSG00000134463,11742366,11764070,10,1,Q96DC8
ENSG00000132334,127907061,128085855,10,1,P23469
ENSG00000203795,122910701,122913111,10,1,A6NFZ4
ENSG00000166136,100523740,100530000,10,-1,O95169
ENSG00000183559,122697709,122699822,10,-1,Q5SQS8
ENSG00000151650,133237404,133241929,10,1,O95231
ENSG00000165997,18659405,18681639,10,1,Q96KC2
ENSG00000107798,89213569,89414557,10,-1,P38571
ENSG00000204010,89378056,89385205,10,1,Q5T764
ENSG00000150760,126905409,127452517,10,1,Q14185
